"PARAMETER_KEY","Result","NAME","ABBREVIATION","Name.full","SAMPLE_DATE","SAMPLE_TIME","STATION_KEY","LOCATION_DESCRIPTION","SAMPLE_MATRIX","METHOD_DETECTION_LIMIT","METHOD_REPORTING_LIMIT","QA_QC_TYPE","STATUS","UNIT","SUBPROJECT_NAME","Result_clean"
5195,"76","Conductivity","Field","FieldConductivity",2007-07-30,1899-12-30 15:10:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","76"
5195,"76.1","Conductivity","Field","FieldConductivity",2007-07-30,1899-12-30 15:10:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","76.1"
5195,"79.2","Conductivity","Field","FieldConductivity",2007-08-30,1899-12-30 15:10:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","79.2"
5195,"79.2","Conductivity","Field","FieldConductivity",2007-08-30,1899-12-30 15:10:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","79.2"
5195,"84.2","Conductivity","Field","FieldConductivity",2007-10-16,1899-12-30 16:10:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","84.2"
5195,"84","Conductivity","Field","FieldConductivity",2007-10-16,1899-12-30 16:10:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","84"
5195,"60.6","Conductivity","Field","FieldConductivity",2008-06-10,1899-12-30 15:20:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","60.6"
5195,"66.2","Conductivity","Field","FieldConductivity",2008-07-02,1899-12-30 13:45:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","66.2"
5195,"80.5","Conductivity","Field","FieldConductivity",2008-09-30,1899-12-30 10:00:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","80.5"
5195,"80.5","Conductivity","Field","FieldConductivity",2008-09-30,1899-12-30 10:00:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","80.5"
5195,"81.7","Conductivity","Field","FieldConductivity",2008-10-30,1899-12-30 14:30:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","81.7"
5195,"62.9","Conductivity","Field","FieldConductivity",2009-05-22,1899-12-30 13:30:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","62.9"
5195,"62.8","Conductivity","Field","FieldConductivity",2009-05-22,1899-12-30 13:30:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","62.8"
5195,"68.8","Conductivity","Field","FieldConductivity",2009-06-30,1899-12-30 14:10:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","68.8"
5195,"81.8","Conductivity","Field","FieldConductivity",2009-07-30,1899-12-30 15:30:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","81.8"
5195,"64.1","Conductivity","Field","FieldConductivity",2009-08-26,1899-12-30 15:15:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","64.1"
5195,"78.9","Conductivity","Field","FieldConductivity",2009-10-23,1899-12-30 15:10:00,20447,"Big Creek (Tenmile Lake)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","78.9"
5195,"82","Conductivity","Field","FieldConductivity",2006-06-21,1899-12-30 16:20:00,23930,"Floras Lake outlet near mouth, Floras Creek mainstem","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","82"
5195,"61","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 13:35:00,23930,"Floras Lake outlet near mouth, Floras Creek mainstem","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","61"
5195,"87","Conductivity","Field","FieldConductivity",2007-06-29,1899-12-30 14:35:00,23930,"Floras Lake outlet near mouth, Floras Creek mainstem","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","87"
5195,"96","Conductivity","Field","FieldConductivity",2006-06-21,1899-12-30 16:20:00,23931,"Mainstem Floras Creek above Floras Lake outlet","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","96"
5195,"59","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 14:00:00,23931,"Mainstem Floras Creek above Floras Lake outlet","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","59"
5195,"103","Conductivity","Field","FieldConductivity",2007-06-29,1899-12-30 14:40:00,23931,"Mainstem Floras Creek above Floras Lake outlet","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","103"
5195,"105","Conductivity","Field","FieldConductivity",2007-06-29,1899-12-30 14:41:00,23931,"Mainstem Floras Creek above Floras Lake outlet","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","105"
5229,"0.0","Salinity","Field","FieldSalinity",2003-07-15,1899-12-30 09:47:00,24090,"East Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.0"
5195,"149","Conductivity","Field","FieldConductivity",2003-07-15,1899-12-30 09:47:00,24090,"East Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","149"
5195,"84","Conductivity","Field","FieldConductivity",2005-03-01,1899-12-30 15:35:00,24090,"East Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","84"
5195,"70","Conductivity","Field","FieldConductivity",2005-03-22,1899-12-30 08:50:00,24090,"East Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","70"
5195,"79","Conductivity","Field","FieldConductivity",2005-11-06,1899-12-30 08:22:00,24090,"East Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","79"
5195,"57","Conductivity","Field","FieldConductivity",2006-01-11,1899-12-30 08:20:00,24090,"East Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","57"
5195,"71","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 14:04:00,24090,"East Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","71"
5195,"68","Conductivity","Field","FieldConductivity",2007-11-17,1899-12-30 09:17:00,24090,"East Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","68"
5195,"78","Conductivity","Field","FieldConductivity",2008-04-22,1899-12-30 07:24:00,24090,"East Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","78"
5229,"0.0","Salinity","Field","FieldSalinity",2003-07-15,1899-12-30 09:10:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.0"
5195,"104","Conductivity","Field","FieldConductivity",2003-07-15,1899-12-30 09:10:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","104"
5195,"76","Conductivity","Field","FieldConductivity",2004-12-08,1899-12-30 09:00:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","76"
5195,"82","Conductivity","Field","FieldConductivity",2005-03-01,1899-12-30 15:25:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","82"
5195,"73","Conductivity","Field","FieldConductivity",2005-03-22,1899-12-30 08:15:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","73"
5195,"86","Conductivity","Field","FieldConductivity",2005-11-06,1899-12-30 09:10:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","86"
5195,"59","Conductivity","Field","FieldConductivity",2006-01-11,1899-12-30 08:00:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","59"
5195,"98","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 13:39:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","98"
5195,"98","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 13:40:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","98"
5195,"89","Conductivity","Field","FieldConductivity",2007-11-17,1899-12-30 08:40:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","89"
5195,"87","Conductivity","Field","FieldConductivity",2008-04-22,1899-12-30 09:45:00,24091,"North Fork Floras Creek, at Langlois Mountain Road","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","87"
5195,"54","Conductivity","Field","FieldConductivity",2004-12-08,1899-12-30 09:41:00,25242,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","54"
5195,"55","Conductivity","Field","FieldConductivity",2005-03-01,1899-12-30 15:28:00,25242,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","55"
5195,"54","Conductivity","Field","FieldConductivity",2005-03-22,1899-12-30 09:14:00,25242,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","54"
5195,"54","Conductivity","Field","FieldConductivity",2005-11-06,1899-12-30 08:43:00,25242,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","54"
5195,"42","Conductivity","Field","FieldConductivity",2006-01-11,1899-12-30 08:30:00,25242,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","42"
5195,"53","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 12:22:00,25242,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","53"
5195,"53","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 12:23:00,25242,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","53"
5195,"48","Conductivity","Field","FieldConductivity",2007-11-17,1899-12-30 09:12:00,25242,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","48"
5195,"52","Conductivity","Field","FieldConductivity",2008-04-22,1899-12-30 09:10:00,25242,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","52"
5195,"71","Conductivity","Field","FieldConductivity",2004-12-08,1899-12-30 09:15:00,25440,"Euchre Creek above Boulder Creek","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","71"
5195,"74","Conductivity","Field","FieldConductivity",2005-03-01,1899-12-30 15:40:00,25440,"Euchre Creek above Boulder Creek","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","74"
5195,"74","Conductivity","Field","FieldConductivity",2005-03-22,1899-12-30 08:45:00,25440,"Euchre Creek above Boulder Creek","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","74"
5195,"66","Conductivity","Field","FieldConductivity",2005-11-06,1899-12-30 09:26:00,25440,"Euchre Creek above Boulder Creek","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","66"
5195,"49","Conductivity","Field","FieldConductivity",2006-01-11,1899-12-30 08:40:00,25440,"Euchre Creek above Boulder Creek","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","49"
5195,"56","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 14:05:00,25440,"Euchre Creek above Boulder Creek","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","56"
5195,"60","Conductivity","Field","FieldConductivity",2007-11-17,1899-12-30 09:06:00,25440,"Euchre Creek above Boulder Creek","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","60"
5195,"65","Conductivity","Field","FieldConductivity",2008-04-22,1899-12-30 08:19:00,25440,"Euchre Creek above Boulder Creek","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","65"
5195,"83","Conductivity","Field","FieldConductivity",2004-12-08,1899-12-30 09:40:00,25848,"Hubbard Creek below North Fork","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","83"
5195,"83","Conductivity","Field","FieldConductivity",2005-03-01,1899-12-30 16:55:00,25848,"Hubbard Creek below North Fork","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","83"
5195,"85","Conductivity","Field","FieldConductivity",2005-11-06,1899-12-30 09:20:00,25848,"Hubbard Creek below North Fork","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","85"
5195,"70","Conductivity","Field","FieldConductivity",2006-01-11,1899-12-30 09:58:00,25848,"Hubbard Creek below North Fork","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","70"
5195,"76","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 14:15:00,25848,"Hubbard Creek below North Fork","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","76"
5195,"74","Conductivity","Field","FieldConductivity",2007-11-17,1899-12-30 09:15:00,25848,"Hubbard Creek below North Fork","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","74"
5195,"81","Conductivity","Field","FieldConductivity",2008-04-22,1899-12-30 09:45:00,25848,"Hubbard Creek below North Fork","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","81"
5229,"0.0","Salinity","Field","FieldSalinity",2003-07-15,1899-12-30 06:30:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.0"
5195,"90","Conductivity","Field","FieldConductivity",2003-07-15,1899-12-30 06:30:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","90"
5229,"0.0","Salinity","Field","FieldSalinity",2003-07-15,1899-12-30 08:30:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.0"
5195,"90","Conductivity","Field","FieldConductivity",2003-07-15,1899-12-30 08:30:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","90"
5229,"0.0","Salinity","Field","FieldSalinity",2003-07-15,1899-12-30 10:30:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.0"
5195,"90","Conductivity","Field","FieldConductivity",2003-07-15,1899-12-30 10:30:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","90"
5229,"0.0","Salinity","Field","FieldSalinity",2003-07-15,1899-12-30 12:30:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.0"
5195,"89","Conductivity","Field","FieldConductivity",2003-07-15,1899-12-30 12:30:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","89"
5229,"0.0","Salinity","Field","FieldSalinity",2003-07-15,1899-12-30 18:48:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.0"
5195,"85","Conductivity","Field","FieldConductivity",2003-07-15,1899-12-30 18:48:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","85"
5195,"60","Conductivity","Field","FieldConductivity",2004-12-08,1899-12-30 10:10:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","60"
5195,"73","Conductivity","Field","FieldConductivity",2005-03-01,1899-12-30 15:40:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","73"
5195,"64","Conductivity","Field","FieldConductivity",2005-03-22,1899-12-30 08:30:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","64"
5195,"61","Conductivity","Field","FieldConductivity",2005-11-06,1899-12-30 08:50:00,25852,"South Fork Floras Creek at mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","61"
