"StationUse_RecordID","STATION","DESCRIPTION","DEC_LAT","DEC_LONG","RIVER_MILE","LLID","STREAM_NAME","RIVER_MILE_LAKE","LAKE_LLID","LAKE_NAME","GIS_Source_LAKE","USE","DontUse_2010","RMLLID_Verified","GIS_Source","LOCATION_VERIFIED_2010","HUC_3rd_Field","Bio_Macro_Data","CASCADE_LAKES","MARINE_WATERS","STRATIFIED_Natural_Lake","ESTUARY","LAKE","MARINE_COASTAL_REC","Enterro_Data","DHS_Station_Type","DHS_Station_Type_Num","EPA_BEACH_ID","BEACH_NAME","ELEVATION_FT","WRD_Basin","Comments","USE_2004","Reviewed_Permit_Writers","RIVER_MILE_2004","LLID_2004","USE_Bacteria","Salinity_Max","Conductivity_Max","PondResSmall"
5434,14639,"DEQ510, George Peterson, 16191 Artic Drive",43.625,-121.217222,NA,NA,"",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,184,0
5435,33906,"Clackamas River at River Mile 60.2",45.019439,-121.992842,59.41,1226050453723,"Clackamas River",NA,NA,NA,NA,1,0,0,NA,1,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1713,"Willamette",NA,0,0,0,NA,1,NA,63,0
5436,31550,"Harris Beach, in mid creek",42.06324,-124.30414,349.188,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,"24K",0,"Southern Oregon Coastal",0,0,0,0,1,0,1,1,"Freshwater",2,"OR270205","Harris Beach State Park",20,"South Coast","Estuary determined by salinty or conductivity and verified by GIS. Outlet of Eiler Creek 1243034420630.",0,0,NA,NA,1,NA,380,0
5437,32386,"River City 2838 N.E. Columbia Blvd., Portland",45.57454,-122.63734,0,NA,"",NA,NA,NA,NA,0,1,1,"100K",1,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Willamette","At building on Columbia Blvd. - no surface water (2005 orthophotos).",0,0,0,NA,0,NA,NA,0
5438,32137,"L. Patton Site, at dump site, 300 feet below outfall",45.3756,-121.925,1.68,1219397453543,"Clear Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1828,"Sandy",NA,0,0,0,NA,1,NA,NA,0
5439,29243,"Nye Beach at Hallmark Resort, 0.2 km south from bottom of stairs",44.62979,-124.06804,136.65,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,1,NA,0,0,1,0,0,0,1,1,"Marine",1,"OR578688","Nye Beach",0,"Mid Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,1,34.1,NA,0
5440,31450,"Big Creek at day use bridge",43.33089,-124.37326,0.14,1243751433324,"Big Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Southern Oregon Coastal",0,0,0,0,1,0,0,1,"Freshwater",2,"OR110179","Sunset Bay State Park Beach",10,"South Coast","Estuary determined by salinty or conductivity and verified by GIS.",0,0,NA,NA,1,16,2435,0
5441,17095,"South Fork Kilchis River at mouth",45.604472,-123.752222,0.1,1237541456044,"South Fork Kilchis River",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,390,"North Coast",NA,1,0,0.1,1237541456044,1,NA,NA,0
5442,33073,"Isthmus Slough at old shack between Eastside Bridge & Coos City Bridge",43.3313,-124.1925,4.46,1241999433841,"Isthmus Slough",NA,NA,NA,NA,1,0,1,"100K",0,"Southern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,3,"South Coast","Estuary Source 4.",0,0,0,NA,1,30.2,NA,0
5443,26587,"Burnt River at River Mile 31.5 (Snake), on Burnt River Canyon Road, BLM boundary",44.575481,-117.540425,31,1172299443641,"Burnt River",NA,NA,NA,NA,1,0,0,NA,0,"Middle Snake-Powder",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2779,"Powder","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,31,1172299443641,1,NA,477,0
5444,33173,"Malhuer River near City of Ontario WWTP",44.0471,-116.9936,1.76,1169731440585,"Malheur River",NA,NA,NA,NA,1,0,1,"100K",0,"Middle Snake-Boise",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2139,"Malheur","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,1,0,NA,1,NA,774,0
5445,29043,"Willamette River at Willamette Park boat ramp, Corvallis",44.5518,-123.2519,132.8,1227618456580,"Willamette River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,203,"Willamette",NA,1,0,132.8,1227618456580,1,NA,80,0
5446,25316,"Walker Creek, Nestucca",45.293479,-123.415336,1.3,1234134453102,"Walker Creek",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1880,"North Coast",NA,1,0,1.3,1234134453102,1,NA,59,0
5447,14573,"DEQ105, Gordan Wanek, 50825 Huntington Road",43.647222,-121.505556,NA,NA,"Long Prairie Slough",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,226,0
5448,33806,"Willow Creek tributary near Thompson Spring",44.33264,-117.59295,0.04,1175933443321,"Crow Creek",NA,NA,NA,NA,1,0,0,NA,1,"Middle Snake-Boise",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3009,"Malheur","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,0,NA,1,NA,569,0
5449,31553,"Harris Beach, middle of kelp cove",42.06568,-124.30896,348.88,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,1,NA,0,0,1,0,0,0,1,1,"Marine",1,"OR270205","Harris Beach State Park",0,"South Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,1,31.8,NA,0
5450,28376,"Sterling Creek at Little Applegate Road (Applegate, Rogue)",42.17178,-122.99704,0.11,1229990421724,"Sterling Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1677,"Rogue","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,1,NA,490,0
5451,30179,"Lost River at Crystal Springs Road near Wilson Reservoir",42.155414,-121.661497,26.37,1212146420011,"Lost River",0,1216626421524,"Lost River Pool","StreamNet",1,0,1,"100K",1,"Klamath",0,0,0,0,0,1,0,0,NA,NA,NA,NA,4095,"Klamath","Lake name from PNW_Waterbody. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,21.4,1212146420011,1,NA,303,0
5452,23444,"DEQ501, 52571 Doe Lane",43.70993,-121.48305,NA,NA,"",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,146,0
5453,29346,"D River Beach at north corner of parking lot",44.96858,-124.01842,107.08,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,1,NA,0,0,1,0,0,0,1,1,"Marine",1,"OR624395","D River Beach",0,"Mid Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,1,34.2,3520,0
5454,35346,"Camp Creek, 30 ft US of Government Camp Outfall",45.30134,-121.77734,6.44,1218960453118,"Camp Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Sandy",NA,0,0,0,NA,1,NA,48,0
5455,35111,"Multnomah Channel ~200 ft DS of Scappoose Outfall",45.746283,-122.839083,10.44,1227863458618,"Multnomah Channel",NA,NA,NA,NA,1,0,1,"100K",1,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,7,"Willamette",NA,0,0,0,NA,1,NA,104,0
5456,13434,"Trask River at Trask River Loop Road",45.426917,-123.794167,7.4,1238814454680,"Trask River",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,46,"North Coast","Estuary determined by salinty or conductivity and verified by GIS.",1,0,7.4,1238814454680,1,1.6,85,0
5457,24062,"Wenaha River near Fairview Bar (Grande Ronde)",45.97788,-117.60125,9.5,1174512459454,"Wenaha River",NA,NA,NA,NA,1,0,0,NA,0,"Lower Snake",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2041,"Grande Ronde",NA,1,0,9.5,1174512459454,1,NA,66,0
6309,34834,"Jordan Creek above Seven Feasthers RV Park",42.9335,-123.2965,0.88,1232899429448,"Jordan Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,771,"Umpqua",NA,0,0,0,NA,1,NA,135,0
6310,32579,"Port Orford South Cove",42.74149,-124.49524,287.99,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,"100K",1,"Southern Oregon Coastal",0,0,1,0,0,0,1,1,NA,NA,"OR154754","Port Point Beach",26,"South Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,0,NA,1,32.6,NA,0
6311,28737,"Shelton Ditch at Chruch Street, Salem (diversion between Mill and Pringle Creeks)",44.9344,-123.0372,0.5,1230450449387,"Pringle Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,141,"Willamette",NA,1,0,0.5,1230450449387,1,NA,94,0
6312,26828,"Slater Creek Coquille",42.945881,-123.79791,1.3,1238080429625,"Slater Creek",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,863,"South Coast",NA,1,0,1.3,1238080429625,1,NA,91,0
6313,21564,"South Fork Sprague River at Sprague River Campground, Hwy 140",42.370917,-120.968056,10.3,1211099424385,"South Fork Sprague River",NA,NA,NA,NA,1,0,0,NA,0,"Klamath",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4528,"Klamath",NA,1,0,10.3,1211099424385,1,NA,101,0
6314,25511,"Crystal Creek at mouth",43.57197,-122.0209,0.7,1220237435808,"Crystal Creek",NA,NA,NA,NA,1,0,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4794,"Deschutes",NA,1,0,0.7,1220237435808,1,NA,49,0
6315,31608,"Columbia River at River Mile 19. north shore northeast of Knappton",46.280329,-123.806065,14.1,1240483462464,"Columbia River",NA,NA,NA,NA,1,0,1,"100K",0,"Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,"North Coast","Estuary Source 3.",0,0,NA,NA,1,1.2,NA,0
6316,11723,"Coquille River at River Mile 4.0",43.145722,-124.384333,3.6,1244273431235,"Coquille River",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,3,"South Coast","Estuary Source 5.",1,0,3.6,1244273431235,1,30,43470,0
6317,29035,"Lost Creek approximately 8 miles south of Dexter",43.84571,-122.78405,9,1228482439494,"Lost Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,955,"Willamette",NA,1,0,9,1228482439494,1,NA,71,0
6318,24375,"DEQ2013, 54858 Maple Drive (MW3)",43.792694,-121.463972,0,NA,"Little Deschutes River",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4173,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,173,0
6319,25594,"Lake Creek at Little Butte Creek",42.42014,-122.62025,16.5,1228754424514,"Little Butte Creek",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1644,"Rogue","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,16.5,1228754424514,1,NA,546,0
6320,13692,"Yaquina Bay at east end upstream of seawall",44.628722,-124.04075,2.5,1240830446097,"Yaquina River",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"Mid Coast","Estuary Source 17.",1,0,2.5,1240830446097,1,33.8,NA,0
6321,33967,"Luckiamute River at Bald Mountain Road (Willamette)",44.77806,-123.59333,51.61,1231480447559,"Luckiamute River",NA,NA,NA,NA,1,0,1,"100K",1,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,771,"Willamette","Luckiamute River is named on 24K but not 100K layer.",0,0,0,NA,1,NA,NA,0
6677,13646,"Netarts Bay at Wittwer Oyster Plot Station #8",45.401111,-123.948056,2.5,1239524454337,"Netarts Bay",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 9.",1,0,2.5,1239524454337,1,33.1,NA,0
6678,24028,"OR2000-0046, Columbia River 46",46.21268,-123.78088,14.5,1240483462464,"Columbia River",NA,NA,NA,NA,1,0,0,NA,0,"Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 3.",1,0,14.5,1240483462464,1,13.5,NA,0
6679,28599,"Drift Creek at Elk's Park Bridge (Mid Coast)",44.92267,-123.98933,2.01,1240200449111,"Drift Creek",NA,NA,NA,NA,1,0,1,NA,0,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,16,"Mid Coast",NA,1,0,0,1239893449224,1,NA,92,0
6680,11490,"Powder River at Hwy 7 (in Baker City)",44.781944,-117.826667,114.1,1170508447455,"Powder River",NA,NA,NA,NA,1,0,0,NA,0,"Middle Snake-Powder",0,0,0,0,0,0,0,0,NA,NA,NA,NA,3432,"Powder","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,114.1,1170508447455,1,NA,276,0
6681,34138,"Mill Creek at Hubbard Creek Road (South Umpqua)",43.3659,-123.5022,1,1235142433748,"Mill Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,348,"Umpqua",NA,0,0,0,NA,1,NA,NA,0
6682,22565,"DEQ545, Russell, 51865 Pine Loop",43.682919,-121.5465,NA,NA," ",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,179,0
6683,23040,"Bridge Creek at lower end fish screen",42.863917,-118.722389,1.1,1187359428738,"Bridge Creek",NA,NA,NA,NA,1,0,0,NA,0,"Oregon Closed Basins",1,0,0,0,0,0,0,0,NA,NA,NA,NA,5601,"Malheur Lake",NA,1,0,1.1,1187359428738,1,NA,135,0
6684,34161,"Columbia River at Hood River Hook, 1 mile below Hood River",45.7172,-121.5258,164.43,1240483462464,"Columbia River",NA,NA,NA,NA,1,0,1,"100K",0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,75,"Hood",NA,0,0,0,NA,1,NA,149.9,0
6685,23467,"DEQ565, 15972 Elderberry Lane",43.702064,-121.526119,NA,NA," ",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,240,0
6686,12655,"Blue River at Blue River Drive",44.155444,-122.339778,0.3,1223436441532,"Blue River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1043,"Willamette",NA,1,0,0.3,1223436441532,1,NA,50,0
6687,10663,"Mohawk River at Hill Road",44.092306,-122.959333,1.6,1229753440859,"Mohawk River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,446,"Willamette","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,1.6,1229753440859,1,NA,370,0
6688,24655,"52386 Glenwood Drive (STE)",43.702543,-121.497325,0,NA,"Little Deschutes River",NA,NA,NA,NA,0,1,0,"100K",0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4206,"Deschutes","Septic effluent samples only. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,1030,0
6689,10640,"Pudding River at Hwy 211 (Woodburn)",45.150361,-122.792528,21,1227161452842,"Pudding River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,118,"Willamette","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,21,1227161452842,1,NA,331,0
6690,29249,"Otter Rock Beach, 0.2 km south of stairs",44.74466,-124.06217,126.94,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,1,NA,0,0,1,0,0,0,1,1,"Marine",1,"OR742120","Otter Rock Beach",0,"Mid Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,1,34.5,NA,0
5429,29343,"Siletz Bay Beach at Siletz Bay Park",44.92672,-124.01507,0.1,1240207449091,"Siletz River",NA,NA,NA,NA,1,0,1,NA,1,"Northern Oregon Coastal",0,0,0,0,1,0,1,1,"Marine",1,"OR400253","Siletz Bay Beach",0,"Mid Coast","Estuary Source 13.",1,0,0.2,1240202449262,1,33.1,3755,0
5637,13634,"South Slough In Brown's Cove",43.323167,-124.313833,2.3,1243210433542,"South Slough",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"South Coast","Estuary Source 4.",1,0,2.3,1243210433542,1,33.6,NA,0
5638,23126,"Cooper Creek Reservoir near dam, depth 10 feet",43.379694,-123.28025,2.48,1233218433779,"Cooper Creek",0,1232627433773,"Cooper Creek Reservoir","StreamNet",1,0,1,"100K",1,"Southern Oregon Coastal",0,0,0,0,0,1,0,0,NA,NA,NA,NA,669,"Umpqua","Cooper Cr Reservoir site - 5 stations at same lat/long and different depths. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,2.5,1233218433779,1,NA,202,0
5639,14204,"Monitoring Well 16  -  Alkali Lake Hazardous Waste Site",42.970556,-120.056389,NA,NA,"",NA,NA,NA,NA,0,1,0,NA,0,"Oregon Closed Basins",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Goose & Summer Lakes","Groundwater. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,46000,0
5640,13686,"Parker Slough at mouth",44.589194,-124.0125,0.3,1240181445913,"Parker Slough",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,39,"Mid Coast","Estuary Source 17.",1,0,0.3,1240181445913,1,32.3,NA,0
5641,34859,"City of Gold Hill PWS Intake, Rogue River at RM 120.61",42.4465,-123.043,120.74,1244292424210,"Rogue River",NA,NA,NA,NA,1,0,1,"100K",0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1073,"Rogue",NA,0,0,0,NA,1,NA,105,0
5642,21506,"Jackson Creek above Falcon Creek (tributary of South Umpqua)",42.997944,-122.551833,19.9,1228807429694,"Jackson Creek",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2651,"Umpqua",NA,1,0,19.9,1228807429694,1,NA,87,0
5643,11596,"Klamath River upstream of Klamath Strait",42.096278,-121.859972,246.06,1221913420005,"Klamath River",NA,NA,NA,NA,1,0,1,NA,0,"Klamath",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4095,"Klamath","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,37.4,1221913420005,1,NA,453,0
5644,24231,"Multnomah (PWSID 00657) Portland, Columbia South Shore Well Field",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"Drinking water.",0,0,NA,NA,0,NA,NA,0
5645,26638,"Little Butte Creek, in Eagle Point at Mattie Brown Park on Royal Avenue (Rogue)",42.47183,-122.79959,4.98,1228754424514,"Little Butte Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1303,"Rogue",NA,0,0,NA,NA,1,NA,156,0
5646,30480,"Heceta Beach",44.03767,-124.13518,184.41,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,"100K",1,"Northern Oregon Coastal",0,0,1,0,0,0,1,1,"Marine",1,"OR298050","Heceta Beach",3,"Mid Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,1,33.6,NA,0
5647,26152,"17213 Mountain View Road, sand filter",44.337799,-121.472607,NA,NA,"Squaw Creek",NA,NA,NA,NA,0,1,0,"100K",0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Septic effluent samples only. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,1062,0
5648,22310,"Skipanon River 25 feet from Pacific Surimi Dock",46.172222,-123.911389,1.4,1239022461912,"Skipanon Waterway",NA,NA,NA,NA,1,0,0,NA,0,"Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 3.",1,0,1.4,1239022461912,1,NA,4340,0
5649,31499,"Middle Neal Creek at Hwy 35",45.641767,-121.5142,2.01,1215257456640,"Neal Creek",NA,NA,NA,NA,1,0,0,NA,1,"Middle Columbia",1,0,0,0,0,0,0,0,NA,NA,NA,NA,600,"Hood",NA,0,0,NA,NA,1,NA,148,0
5650,33706,"Calamity Creek",43.980225,-118.77137,6.47,1186712439644,"Calamity Creek",NA,NA,NA,NA,1,0,0,NA,1,"Middle Snake-Boise",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4515,"Malheur",NA,0,0,0,NA,1,NA,180,0
5472,23009,"Umatilla River 100 feet downstream of North Hermiston drain",45.861139,-119.312889,5.43,1193384459144,"Umatilla River",NA,NA,NA,NA,1,0,1,NA,0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,436,"Umatilla","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,1193141458608,1,NA,578,0
5473,29864,"Blue River",44.237747,-122.241926,9.71,1223436441532,"Blue River",NA,NA,NA,NA,1,0,0,NA,1,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1598,"Willamette",NA,0,0,NA,NA,1,NA,44,0
5474,24683,"55726 Swan Road, Sunriver (TFEP)",43.824022,-121.464178,0,NA,"Deschutes River",NA,NA,NA,NA,0,1,0,"100K",0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4177,"Deschutes","Septic effluent samples only. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,680,0
5475,30683,"Skipanon River at mouth (Columbia River)",46.183306,-123.906,0.6,1239022461912,"Skipanon Waterway",NA,NA,NA,NA,1,0,0,NA,0,"Lower Columbia",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 3.",1,0,0.6,1239022461912,1,12,20000,0
5476,23862,"Bear Creek at River Mile 2.1 (Rock, Pudding, Willamette)",45.111891,-122.582977,0.2,1225902451099,"Teasel Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,443,"Willamette","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0.2,1225902451099,1,NA,246,0
5477,23613,"DEQ1203 (OWW-3), 19 feet south of Big River and Fountainbleau intersect CL",43.819269,-121.471667,NA,NA,"Deschutes River",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,NA,0
5478,30448,"Bully Creek upstream of confluence of North Fork Bully Creek at road crossing",44.0477,-117.8826,45.1,1172433439745,"Bully Creek",NA,NA,NA,NA,1,0,0,NA,0,"Middle Snake-Boise",0,0,0,0,0,0,0,0,NA,NA,NA,NA,3435,"Malheur","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,45.1,1172433439745,1,NA,225,0
5479,30348,"Odell Creek tributary",45.62705,-121.56412,0.3,1215588456269,"Odell Creek Trib",NA,NA,NA,NA,1,0,0,NA,0,"Middle Columbia",1,0,0,0,0,0,0,0,NA,NA,NA,NA,797,"Hood",NA,1,0,0.3,1215588456269,1,NA,83,0
5480,25920,"DEQ2052, 15878 Pierce Road (MW)",43.660085,-121.530457,NA,NA,"",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,81,0
5481,30248,"OR03-0034 Pacific Ocean, 15.1 nautical miles southwest of Clatsop Spit",46.192015,-124.3874,0,NA,"",NA,NA,NA,NA,0,1,0,NA,0,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,NA,"Outside Oregon's territorial sea. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,0,34,NA,0
5482,28576,"Mill Creek at Sandos Bridge",45.5664,-121.2695,5.34,1211888456051,"Mill Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,522,"Hood","Stream is named Mill Creek on Streamnet 24K but not 100K.",1,0,0,NA,1,NA,124,0
5483,12166,"Columbia River at Bingen Marina (Wa)",45.704028,-121.452472,168.3,1240483462464,"Columbia River",NA,NA,NA,NA,1,0,0,NA,0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,75,"Hood",NA,1,0,168.3,1240483462464,1,NA,151.1,0
5484,25233,"DEQ2099, 50880 South Huntington Road",43.648667,-121.50175,0,NA,"Long Prairie Slough",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4236,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,136,0
5485,23999,"OR2000-0017, Columbia River 17",45.64532,-122.75097,99,1240483462464,"Columbia River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,16,"Willamette",NA,1,0,99,1240483462464,1,0.07,143,0
5486,13185,"Indian Creek at Country Club Road",45.662778,-121.584694,5.1,1215104457009,"Indian Creek",NA,NA,NA,NA,1,0,0,NA,0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1007,"Hood",NA,1,0,5.1,1215104457009,1,NA,93,0
5502,13703,"Umpqua River at Big Bend (outside)",43.727444,-124.159556,4.9,1242038436694,"Umpqua River",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"Umpqua","Estuary Source 16.",1,0,4.9,1242038436694,1,33,2907,0
