OBJECTID,Unique_ID,LLID,LAKE_LLID,RF,Distance,AGENCY,AGENCY_ID,STATION_ID,DEC_LAT,DEC_LONG,DATUM,DESCRIPTION,DESCRIPT_1,LLID_Strea,Str_LLID,Str_name,LAKE_LLID,LAKE_NAME,Unique_ID_,QAQC1,QAQC,QAQC2,Has Duplicate Station,Comments
96,199,1229444454907,,24529.08,86.68,United State Geological Survey,USGS,14206347,45.52372770000,-122.90926920000,NAD83,"ROCK CREEK AT QUATAMA ROAD NEAR HILLSBORO, OR","ROCK CREEK AT QUATAMA ROAD NEAR HILLSBORO, OR",1.23E+12,1.23E+12,Rock Creek,NA,NA,199,Needs Secondary Review,,Correct,,
97,200,1228355454932,,7515.13,82.82,United State Geological Survey,USGS,14206372,45.47483970000,-122.83232190000,NAD83,"JOHNSON CREEK AT DAVIS ROAD NEAR BEAVERTON, OR","JOHNSON CREEK AT DAVIS ROAD NEAR BEAVERTON, OR",1.23E+12,1.23E+12,Johnson Creek,NA,NA,200,Needs Secondary Review,,Correct,,
98,201,1228861455195,,26548.84,-555.67,United State Geological Survey,USGS,14206419,45.55511690000,-122.80815550000,NAD83,"BRONSON CREEK AT SALTZMAN ROAD NR ORENCO, OR","BRONSON CREEK AT SALTZMAN ROAD NR ORENCO, OR",1.23E+12,1.23E+12,Bronson Creek,NA,NA,201,Needs Secondary Review,,Correct,,
99,202,1228861455195,,17142.12,39.05,United State Geological Survey,USGS,14206421,45.54483900000,-122.83954520000,NAD83,"BRONSON CREEK AT WEST UNION ROAD NR ORENCO, OR","BRONSON CREEK AT WEST UNION ROAD NR ORENCO, OR",1.23E+12,1.23E+12,Bronson Creek,NA,NA,202,Needs Secondary Review,,Correct,,
100,203,1228861455195,,7654.55,47.80,United State Geological Survey,USGS,14206425,45.53233900000,-122.86760140000,NAD83,"BRONSON CREEK AT 185TH AVE NR ALOHA, OR","BRONSON CREEK AT 185TH AVE NR ALOHA, OR",1.23E+12,1.23E+12,Bronson Creek,NA,NA,203,Needs Secondary Review,,Correct,,
101,204,1228861455195,,5946.19,80.44,United State Geological Survey,USGS,14206426,45.53011670000,-122.87287930000,NAD83,BRONSON CREEK AT WALKER ROAD,BRONSON CREEK AT WALKER ROAD,1.23E+12,1.23E+12,Bronson Creek,NA,NA,204,Needs Secondary Review,,Correct,,
102,205,1229133455196,,6014.72,36.60,United State Geological Survey,USGS,14206435,45.52067220000,-122.89954660000,NAD83,"BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR",1.23E+12,1.23E+12,Beaverton Creek,NA,NA,205,Needs Secondary Review,,Correct,,
103,206,1226500453377,,203548.71,-60.85,United State Geological Survey,USGS,14206440,45.49011670000,-122.95149220000,NAD83,OLD SITE SEE NEW SITE 14206295,"TUALATIN RIVER AT ROOD BRIDGE AT HILLSBORO, OR (old=NEW 14206295)",1.23E+12,1.23E+12,Tualatin River,NA,NA,206,Needs Secondary Review,,Likely Correct,,Old site. Refers to a station not included in this list of stations
104,207,1229329455162,,8925.97,-21.68,United State Geological Survey,USGS,14206441,45.53817180000,-122.93593670000,NAD83,"DAWSON CREEK AT AIRPORT ROAD, NEAR HILLSBORO, OR","DAWSON CREEK AT AIRPORT ROAD, NEAR HILLSBORO, OR",1.23E+12,1.23E+12,Dawson Creek,NA,NA,207,Needs Secondary Review,,Correct,,
105,208,1229329455162,,3287.04,-2.06,United State Geological Survey,USGS,14206443,45.52400530000,-122.93482540000,NAD83,"DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR",1.23E+12,1.23E+12,Dawson Creek,NA,NA,208,Needs Secondary Review,,Correct,,
106,209,1229444454907,,24529.08,86.68,United State Geological Survey,USGS,14206445,45.52372770000,-122.90926920000,NAD83,See new number 14206347,See new number 14206347,1.23E+12,1.23E+12,Rock Creek,NA,NA,209,Needs Secondary Review,,Remove,,Renamed
107,210,1229444454907,,6407.78,32.83,United State Geological Survey,USGS,14206450,45.50233880000,-122.94788110000,NAD83,"ROCK CREEK NEAR HILLSBORO,OREG.","ROCK CREEK NEAR HILLSBORO,OREG.",1.23E+12,1.23E+12,Rock Creek,NA,NA,210,Needs Secondary Review,,Correct,,
108,211,1226500453377,,174929.10,230.04,United State Geological Survey,USGS,14206500,45.44983920000,-122.95121380000,NAD83,"TUALATIN RIVER AT FARMINGTON,OREG.","TUALATIN RIVER AT FARMINGTON,OREG.",1.23E+12,1.23E+12,Tualatin River,NA,NA,211,Needs Secondary Review,,Correct,,
109,212,1229278454064,,4632.98,-55.27,United State Geological Survey,USGS,14206670,45.40122850000,-122.93843490000,NAD83,"MCFEE CREEK NEAR SCHOLLS, OR","MCFEE CREEK NEAR SCHOLLS, OR",1.23E+12,1.23E+12,McFee Creek,NA,NA,212,Needs Secondary Review,,Correct,,
110,213,1226500453377,,140763.67,-1118.42,United State Geological Survey,USGS,14206690,45.41789520000,-122.92093460000,NAD83,"TUALATIN RIVER AT HWY 210 BRIDGE, NR SCHOLLS, OR","TUALATIN RIVER AT HWY 210 BRIDGE, NR SCHOLLS, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,213,Needs Secondary Review,,Correct,,
111,214,1226500453377,,85333.16,14.62,United State Geological Survey,USGS,14206740,45.38817370000,-122.85176550000,NAD83,"TUALATIN RIVER AT ELSNER RD NEAR SHERWOOD, OR","TUALATIN RIVER AT ELSNER RD NEAR SHERWOOD, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,214,Needs Secondary Review,,Correct,,
112,215,1228597453736,,2395.05,81.90,United State Geological Survey,USGS,14206748,45.36789600000,-122.85732090000,NAD83,"CEDAR CREEK AT EDY ROAD, NEAR SHERWOOD, OR","CEDAR CREEK AT EDY ROAD, NEAR SHERWOOD, OR",1.23E+12,1.23E+12,Cedar Creek,NA,NA,215,Needs Secondary Review,,Correct,,
113,216,1228372453885,,10577.28,20.44,United State Geological Survey,USGS,14206750,45.37484040000,-122.85648760000,NAD83,"CHICKEN CREEK NEAR SHERWOOD, OR","CHICKEN CREEK NEAR SHERWOOD, OR",1.23E+12,1.23E+12,Chicken Creek,NA,NA,216,Needs Secondary Review,,Correct,,
114,217,1227639453931,,63879.92,-57.03,United State Geological Survey,USGS,14206900,45.48789580000,-122.73481940000,NAD83,"FANNO CREEK AT 56TH AVE, AT PORTLAND, OR","FANNO CREEK AT 56TH AVE, AT PORTLAND, OR",1.23E+12,1.23E+12,Fanno Creek,NA,NA,217,Needs Secondary Review,,Correct,,
115,218,1227639453931,,48025.38,92.49,United State Geological Survey,USGS,14206925,45.47095120000,-122.77482020000,NAD83,FANNO CREEK AT SCHOLLS FERRY ROAD NEAR ALLEN BLVD,FANNO CREEK AT SCHOLLS FERRY ROAD NEAR ALLEN BLVD,1.23E+12,1.23E+12,Fanno Creek,NA,NA,218,Needs Secondary Review,,Correct,,
116,219,1227639453931,,37193.33,-20.91,United State Geological Survey,USGS,14206928,45.45734010000,-122.79648720000,NAD83,"FANNO CREEK NEAR SW PARKVIEW LOOP NEAR METZGER, OR","FANNO CREEK NEAR SW PARKVIEW LOOP NEAR METZGER, OR",1.23E+12,1.23E+12,Fanno Creek,NA,NA,219,Needs Secondary Review,,Correct,,
117,220,1227827454392,,7379.21,36.01,United State Geological Survey,USGS,14206933,45.44984040000,-122.76370840000,NAD83,"ASH CREEK AT METZGER PARK AT METZGER, OR","ASH CREEK AT METZGER PARK AT METZGER, OR",1.23E+12,1.23E+12,Ash Creek,NA,NA,220,Needs Secondary Review,,Correct,,
118,221,1227827454392,,1113.61,20.06,United State Geological Survey,USGS,14206935,45.44067370000,-122.77926430000,NAD83,ASH CREEK AT GREENBERG ROAD,ASH CREEK AT GREENBERG ROAD,1.23E+12,1.23E+12,Ash Creek,NA,NA,221,Needs Secondary Review,,Correct,,
119,222,1227852454334,,4797.92,-80.12,United State Geological Survey,USGS,14206938,45.43484030000,-122.79982030000,NAD83,"SUMMER CREEK AT SW 121 AVE NEAR TIGARD, OR","SUMMER CREEK AT SW 121 AVE NEAR TIGARD, OR",1.23E+12,1.23E+12,Summer Creek,NA,NA,222,Needs Secondary Review,,Correct,,
120,223,1227639453931,,6000.24,55.90,United State Geological Survey,USGS,14206950,45.40345200000,-122.75481850000,NAD83,"FANNO CREEK AT DURHAM, OR","FANNO CREEK AT DURHAM, OR",1.23E+12,1.23E+12,Fanno Creek,NA,NA,223,Needs Secondary Review,,Correct,,
121,224,1226500453377,,44764.12,-7.77,United State Geological Survey,USGS,14206960,45.38595220000,-122.75731830000,NAD83,"TUALATIN RIVER AT BOONES FERRY RD AT TUALATIN, OR","TUALATIN RIVER AT BOONES FERRY RD AT TUALATIN, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,224,Needs Secondary Review,,Correct,,
122,225,1226500453377,,28321.74,-83.88,United State Geological Survey,USGS,14207050,45.37956390000,-122.69787210000,NAD83,"TUALATIN RIVER AT STAFFORD RD NR LAKE OSWEGO, OR","TUALATIN RIVER AT STAFFORD RD NR LAKE OSWEGO, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,225,Needs Secondary Review,,Correct,,
123,226,1226500453377,,18344.94,83.91,United State Geological Survey,USGS,14207200,45.35650880000,-122.68509370000,NAD83,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR","TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,226,Needs Secondary Review,,Correct,,
124,227,1226500453377,,1357.75,-13.36,United State Geological Survey,USGS,14207600,45.33956480000,-122.65453700000,NAD83,"TUALATIN RIVER AT WEISS BRIDGE AT WEST LINN, OR","TUALATIN RIVER AT WEISS BRIDGE AT WEST LINN, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,227,Needs Secondary Review,,Correct,,
125,228,1226050453723,,119788.11,-270.09,United State Geological Survey,USGS,14210000,45.29984350000,-122.35397460000,NAD83,NA,"CLACKAMAS RIVER AT ESTACADA, OR",1.23E+12,1.23E+12,Clackamas River,NA,NA,228,Needs Secondary Review,,Correct,,
126,229,1224764453923,,2738.50,-45.29,United State Geological Survey,USGS,14210530,45.39762120000,-122.47175580000,NAD83,"RICHARDSON CREEK AT HWY 224, NEAR CARVER, OR","RICHARDSON CREEK AT HWY 224, NEAR CARVER, OR",1.22E+12,1.22E+12,Richardson Creek,NA,NA,229,Needs Secondary Review,,Correct,,
127,230,1224947453929,,1708.63,-158.72,United State Geological Survey,USGS,14210750,45.39012140000,-122.49425590000,NAD83,NA,"CLEAR CREEK AT CARVER,OREG.",1.22E+12,1.22E+12,Clear Creek,NA,NA,230,Needs Secondary Review,,Correct,,
128,231,1225222454131,,9616.00,-1042.49,United State Geological Survey,USGS,14210900,45.41025280000,-122.52223890000,NAD83,"SIEBEN CREEK AT HWY 224, OR","SIEBEN CREEK AT HWY 224, OR",1.23E+12,1.23E+12,Sieben Drainage Ditch,NA,NA,231,Needs Secondary Review,,Likely Correct,,"This is likely correct, but it's unclear where the stream is located. "
129,232,1225530453996,,1309.85,69.48,United State Geological Survey,USGS,14211004,45.40039860000,-122.54814630000,NAD83,"CARLI CREEK UPSTREAM FROM MOUTH, NR CLACKAMAS, OR","CARLI CREEK UPSTREAM FROM MOUTH, NR CLACKAMAS, OR",1.23E+12,1.23E+12,Unnamed Stream,NA,NA,232,Needs Secondary Review,,Correct,,
130,233,1226050453723,,18071.32,-30.12,United State Geological Survey,USGS,14211006,45.39706520000,-122.55870200000,NAD83,"CLACKAMAS RIVER AT CLACKAMAS, OR","CLACKAMAS RIVER AT CLACKAMAS, OR",1.23E+12,1.23E+12,Clackamas River,NA,NA,233,Needs Secondary Review,,Correct,,
131,234,1225733453897,,326.25,-31.11,United State Geological Survey,USGS,14211008,45.39012070000,-122.57370240000,NAD83,"COW CREEK AT MOUTH, NEAR GLADSTONE, OR","COW CREEK AT MOUTH, NEAR GLADSTONE, OR",1.23E+12,1.23E+12,Cow Creek,NA,NA,234,Needs Secondary Review,,Correct,,
132,235,1226727454311,,302.90,-62.45,United State Geological Survey,USGS,14211315,45.43067480000,-122.67370570000,NAD83,"TRYON CREEK NEAR LAKE OSWEGO, OR","TRYON CREEK NEAR LAKE OSWEGO, OR",1.23E+12,1.23E+12,Tryon Creek,NA,NA,235,Needs Secondary Review,,Correct,,
133,236,1226465454422,,52803.69,51.07,United State Geological Survey,USGS,14211500,45.47762020000,-122.50786860000,NAD83,"JOHNSON CREEK AT SYCAMORE, OR","JOHNSON CREEK AT SYCAMORE, OR",1.23E+12,1.23E+12,Johnson Creek,NA,NA,236,Needs Secondary Review,,Correct,,
134,237,1226465454422,,4173.92,-22.53,United State Geological Survey,USGS,14211550,45.45289700000,-122.64314960000,NAD83,"JOHNSON CREEK AT MILWAUKIE, OR","JOHNSON CREEK AT MILWAUKIE, OR",1.23E+12,1.23E+12,Johnson Creek,NA,NA,237,Needs Secondary Review,,Correct,,
135,238,1227618456580,,67551.51,74.78,United State Geological Survey,USGS,14211720,45.51750000000,-122.66916670000,NAD83,"WILLAMETTE RIVER AT PORTLAND, OR","WILLAMETTE RIVER AT PORTLAND, OR",1.23E+12,1.23E+12,Willamette River,NA,NA,238,Needs Secondary Review,,Correct,,
136,239,1240483462464,,419532.74,-1601.50,United State Geological Survey,USGS,14222890,45.91511430000,-122.81621540000,NAD83,"COLUMBIA RIVER NR COLUMBIA CITY,OREG.",NA,NA,NA,NA,NA,NA,239,Needs Secondary Review,,Correct,,
137,240,1240483462464,,268001.21,-704.82,United State Geological Survey,USGS,14246900,46.18122140000,-123.18345390000,NAD83,"COLUMBIA RIVER @ BEAVER ARMY TERMINAL NR QUINCY,OR",NA,NA,NA,NA,NA,NA,240,Needs Secondary Review,,Correct,,
138,241,1221642431901,,60542.52,,United State Geological Survey,USGS,14312490,43.18540370000,-122.16669900000,NAD83,"LAKE CREEK CANAL NEAR DIAMOND LAKE, OR",NA,NA,NA,NA,NA,NA,241,Needs Secondary Review,,Manually Revised with IRL tool,,Snapped to wrong stream segment (Diamond Lake)
139,242,1221642431901,,26723.80,49.27,United State Geological Survey,USGS,14312600,43.25762540000,-122.17058890000,NAD83,"LAKE CREEK AT HIGHWAY 138 NEAR DIAMOND LAKE, OR",NA,NA,NA,NA,NA,NA,242,Needs Secondary Review,,Correct,,
140,243,1234460432681,,484479.17,-45.95,United State Geological Survey,USGS,14313500,43.32206870000,-122.19559070000,NAD83,"N UMPQUA RIVER BLW LEMOLO LK, NR TOKETEE FALLS, OR",NA,NA,NA,NA,NA,NA,243,Needs Secondary Review,,Correct,,
141,244,1234460432681,,398517.67,-0.88,United State Geological Survey,USGS,14314010,43.27151110000,-122.40643050000,NAD83,"N UMPQUA R AT TOKETEE LAKE INFLOW NR TKTE FALLS,OR",NA,NA,NA,NA,NA,NA,244,Needs Secondary Review,,Correct,,
142,245,1234460432681,,358560.76,262.82,United State Geological Survey,USGS,14316460,43.30595440000,-122.51282320000,NAD83,"NORTH UMPQUA R AT SODA SPGS, NR TOKETEE FALLS, OR",NA,NA,NA,NA,NA,NA,245,Needs Secondary Review,,Correct,,
143,246,1225284433034,,388.39,359.87,United State Geological Survey,USGS,14316495,43.30345430000,-122.53032370000,NAD83,"BOULDER CREEK NEAR TOKETEE FALLS, OR",NA,NA,NA,NA,NA,NA,246,Needs Secondary Review,,Correct,,
144,247,1234460432681,,350463.33,-32.27,United State Geological Survey,USGS,14316500,43.29595430000,-122.53671270000,NAD83,"N UMPQUA RIVER ABV COPELAND CK NR TOKETEE FALLS,OR",NA,NA,NA,NA,NA,NA,247,Needs Secondary Review,,Correct,,
145,248,1227368433445,,3127.80,71.81,United State Geological Survey,USGS,14316700,43.34984200000,-122.72894150000,NAD83,"STEAMBOAT CREEK NEAR GLIDE, OR",NA,NA,NA,NA,NA,NA,248,Needs Secondary Review,,Correct,,
146,249,1234460432681,,250617.59,465.41,United State Geological Survey,USGS,14316800,43.32150820000,-122.80949920000,NAD83,"NORTH UMPQUA R BL STEAMBOAT CR NR GLIDE,OREG.",NA,NA,NA,NA,NA,NA,249,Needs Secondary Review,,Correct,,
147,250,1234460432681,,188334.52,-146.82,United State Geological Survey,USGS,14317450,43.32456300000,-122.99978360000,NAD83,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",NA,NA,NA,NA,NA,NA,250,Needs Secondary Review,,Correct,,
148,251,1234460432681,,185979.61,-378.33,United State Geological Survey,USGS,14317500,43.33067420000,-123.00311720000,NAD83,N UMPQUA RIVER AB ROCK CR NR GLIDE OREG,NA,NA,NA,NA,NA,NA,251,Needs Secondary Review,,Correct,,
149,252,1226659421944,,60091.52,1358.88,United State Geological Survey,USGS,14350870,42.08152290000,-122.69475320000,NAD83,"NEIL CREEK AT MT ASHLAND, NEAR ASHLAND, OR",NA,NA,NA,NA,NA,NA,252,Needs Secondary Review,,Correct,,
150,253,1227116421067,,4626.99,48.77,United State Geological Survey,USGS,14353420,42.09596660000,-122.71919860000,NAD83,"MIDDLE FORK OF E.F. ASHLAND CREEK, NR ASHLAND, OR",NA,NA,NA,NA,NA,NA,253,Needs Secondary Review,,Correct,,
151,254,1227116421067,,5325.35,-2630.26,United State Geological Survey,USGS,14353425,42.09707750000,-122.72947670000,NAD83,"WEST FORK OF E.F. ASHLAND CREEK, NEAR ASHLAND, OR",NA,NA,NA,NA,NA,NA,254,Needs Secondary Review,,Potential Digitization,,Stream Not delineated
152,255,1227147421525,,30510.34,-815.41,United State Geological Survey,USGS,14353429,42.08318930000,-122.70697590000,NAD83,"EAST FORK OF EF ASHLAND CREEK, AT MT. ASHLAND, OR",NA,NA,NA,NA,NA,NA,255,Needs Secondary Review,,Correct,,
153,256,1227147421525,,30510.34,-142.15,United State Geological Survey,USGS,14353430,42.08485600000,-122.70586470000,NAD83,"EAST FORK OF E.F. ASHLAND CREEK, NEAR ASHLAND, OR",NA,NA,NA,NA,NA,NA,256,Needs Secondary Review,,Correct,,
154,257,1227147421525,,28364.42,-1084.43,United State Geological Survey,USGS,14353435,42.09041130000,-122.70975380000,NAD83,"PUMPHOUSE CREEK AT MT ASHLAND, NEAR ASHLAND, OR",NA,NA,NA,NA,NA,NA,257,Needs Secondary Review,,Potential Digitization,,Stream Not delineated
155,258,1227147421525,,21199.68,-82.59,United State Geological Survey,USGS,14353450,42.10902200000,-122.71114280000,NAD83,"E.F. ASHLAND CK, ABV BULL GAP CK, NR ASHLAND, OR",NA,NA,NA,NA,NA,NA,258,Needs Secondary Review,,Correct,,
156,259,1218729420836,,7774.43,-4.03,United State Geological Survey,USGS,420451121510000,42.08083330000,-121.85000000000,NAD83,"KLAMATH STRAITS DRAIN NEAR HIGHWAY 97, OR",NA,NA,NA,NA,NA,NA,259,Needs Secondary Review,,Correct,,
157,260,1221913420005,,1257064.88,-149.76,United State Geological Survey,USGS,420615121533600,42.10416670000,-121.89333330000,NAD83,"KLAMATH RIVER AT SITE 12A, NR ROCK QUARRY, OR",NA,NA,NA,NA,NA,NA,260,Needs Secondary Review,,Correct,,
158,261,1221913420005,,1298428.75,90.11,United State Geological Survey,USGS,420853121505500,42.14805560000,-121.84861100000,NAD83,"KLAMATH RIVER AT MILLER ISLAND BOAT RAMP, OR",NA,NA,NA,NA,NA,NA,261,Needs Secondary Review,,Correct,,
159,262,1217855421705,,8872.76,11.85,United State Geological Survey,USGS,420941121453200,42.16147220000,-121.75875000000,NAD83,OSU AG RESEARCH STATION,NA,NA,NA,NA,NA,NA,262,Needs Secondary Review,,Correct,,
160,263,1217855421705,,0.00,502.61,United State Geological Survey,USGS,421015121471800,42.17083330000,-121.78833330000,NAD83,"LOST RIVER DIVERSION CHANNEL NR KLAMATH RIVER, OR",NA,NA,NA,NA,NA,NA,263,Needs Secondary Review,,Potential Digitization,,Diversion Not delineated
161,264,1221913420005,1218317421623,1329138.54,-274.04,United State Geological Survey,USGS,421205121462300,42.20120090000,-121.77408610000,NAD83,LAKE EUWANA TRESTLE (LET),NA,NA,NA,NA,NA,NA,264,Needs Secondary Review,,Correct,,
162,265,1221913420005,1218317421623,1329647.30,-110.01,United State Geological Survey,USGS,421209121463000,42.20250000000,-121.77500000000,NAD83,"KLAMATH RIVER AT RAILROAD BRIDGE, OR",NA,NA,NA,NA,NA,NA,265,Needs Secondary Review,,Correct,,
163,266,1221913420005,,1330532.99,3953.71,United State Geological Survey,USGS,421311121472100,42.20300620000,-121.79032850000,NAD83,LINK RIVER  (LRV),NA,NA,NA,NA,NA,NA,266,Needs Secondary Review,,Correct,,Link River connects Upper Klamath Lake and Ewauna Lake. 
164,267,1221913420005,1218742423884,1346059.08,-79.67,United State Geological Survey,USGS,421420121481700,42.23875530000,-121.80586600000,NAD83,FREMONT BRIDGE  (FBR),NA,NA,NA,NA,NA,NA,267,Needs Secondary Review,,Correct,,
165,268,1218632423267,,27399.57,2207.38,United State Geological Survey,USGS,421740121551200,42.29430810000,-121.92112170000,NAD83,FLOODED CALEDONIA MARSH (FCM-3),NA,NA,NA,NA,NA,NA,268,Needs Secondary Review,,Correct,,
166,269,1218632423267,,22951.73,4778.13,United State Geological Survey,USGS,421807121543800,42.30180800000,-121.91167700000,NAD83,FLOODED CALDONIA MARSH (FCM-1),NA,NA,NA,NA,NA,NA,269,Needs Secondary Review,,Correct,,
167,270,1218632423267,,9373.45,5889.89,United State Geological Survey,USGS,421819121532800,42.30514150000,-121.89223190000,NAD83,FLOODED CALEDONIA MARSH (FCM-2),NA,NA,NA,NA,NA,NA,270,Needs Secondary Review,,Correct,,
168,271,1221913420005,,1378877.06,206.56,United State Geological Survey,USGS,421838121513900,42.31041950000,-121.86195310000,NAD83,NORTH BUCK ISLAND  - NBI,NA,NA,NA,NA,NA,NA,271,Needs Secondary Review,,Correct,,
169,272,1218635423295,,14749.48,-572.75,United State Geological Survey,USGS,421933121550000,42.32569630000,-121.91778890000,NAD83,HOWARD BAY  - HDB,NA,NA,NA,NA,NA,NA,272,Needs Secondary Review,,Correct,,
170,273,1221913420005,,1391281.32,-1527.59,United State Geological Survey,USGS,422042121513100,42.34475210000,-121.85984270000,NAD83,RATTLESNAKE POINT  -  RPT,NA,NA,NA,NA,NA,NA,273,Needs Secondary Review,,Correct,,
171,274,1195624423682,,2264.90,-12.65,United State Geological Survey,USGS,422207119340400,42.36849660000,-119.56883000000,NAD83,HART36,NA,NA,NA,NA,NA,NA,274,Needs Secondary Review,,Likely Correct,,This is likely correct. No other confirmation on name available though
172,275,1211099424385,,53622.49,49.38,United State Geological Survey,USGS,422222120575602,42.37291850000,-120.96663860000,NAD83,37.00S/15.00E-08DBC02,NA,NA,NA,NA,NA,NA,275,Needs Secondary Review,,Likely Correct,,This is likely correct. Only secondary source of stream name is here: http://www.sportsmantracker.com/scout/view/37-00s-15-00e-08dbc02
173,276,1221913420005,1218742423884,1414322.13,,United State Geological Survey,USGS,422305121553800,42.38461150000,-121.92840160000,NAD83,MID-TRENCH - LOWER   -  MDTL,NA,NA,NA,NA,NA,NA,276,Needs Secondary Review,,Manually Revised with IRL tool,,Has same location as MDTU
174,277,1221913420005,1218742423884,1414322.13,,United State Geological Survey,USGS,422305121553803,42.38468920000,-121.92860440000,NAD83,MID-TRENCH - UPPER   - MDTU,NA,NA,NA,NA,NA,NA,277,Needs Secondary Review,,Manually Revised with IRL tool,,Has same location as MDTL
175,278,1221913420005,1218742423884,1405639.79,-2755.81,United State Geological Survey,USGS,422312121515900,42.38652870000,-121.86753840000,NAD83,MID-LAKE   -  MDL,NA,NA,NA,NA,NA,NA,278,Needs Secondary Review,,Correct,,
176,279,1221913420005,1218742423884,1412611.20,-7881.28,United State Geological Survey,USGS,422437121515200,42.41022260000,-121.86567770000,NAD83,MODOC RIM/MRM,NA,NA,NA,NA,NA,NA,279,Needs Secondary Review,,Correct,,
177,280,1221913420005,1218742423884,1440449.91,,United State Geological Survey,USGS,422500121581800,42.41658250000,-121.97284820000,NAD83,UKL08-03,NA,NA,NA,NA,NA,NA,280,Needs Secondary Review,,Manually Revised with IRL tool,,
178,281,1221913420005,1218742423884,1440449.91,,United State Geological Survey,USGS,422501121581400,42.41676580000,-121.97172870000,NAD83,UKL08,NA,NA,NA,NA,NA,NA,281,Needs Secondary Review,,Manually Revised with IRL tool,,
