OBJECTID,STATION,DESCRIPTION,DEC_LAT,DEC_LONG,RIVER_MILE,LLID,RIVER_MILE_LAKE,LAKE_LLID,LAKE_NAME,GIS_Source_LAKE,GIS_STREAMNAME,GIS_Source,EPA_BEACH_ID,BEACH_NAME
196,23899,"Rock Creek, 0.5 mile downstream of East Rock Creek (North Santiam, Santiam, Willamette)",44.699109000000000,-122.395636000000000,5.500000000000000,1224422447536,0.000000000000000,,,,Rock Creek,,,
197,26816,Siuslaw River,43.903348000000001,-123.597849999999990,62.100000000000001,1241338440157,0.000000000000000,,,,Siuslaw River,,,
199,25571,Lewis and Clark River at River Mile 6.5,46.086620000000003,-123.839429999999990,7.200000000000000,1238576461676,0.000000000000000,,,,Lewis And Clark River,,,
200,30385,Wray Creek,44.694180000000003,-118.687760000000000,1.600000000000000,1187119446817,0.000000000000000,,,,Wray Creek,,,
201,28370,Little Applegate River at Road Mile 2.6 (Rogue),42.180199999999999,-123.007160000000000,2.400000000000000,1230453421985,0.000000000000000,,,,Little Applegate River,100K,,
202,30503,Tolovana State Park Beach,45.872720000000001,-123.963060000000000,31.449999999999999,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR488730,Tolovana State Park Beach
203,23036,Mud Creek 100 feet upstream of confluence with Bridge Creek,42.845444000000001,-118.838860999999990,2.900000000000000,1187497428366,0.000000000000000,,,,Bridge Creek,,,
205,25360,Hamilton Creek (South Santiam),44.499315000000003,-122.729119999999990,7.900000000000000,1228544445157,0.000000000000000,,,,Hamilton Creek,,,
206,25160,Willow Creek 1/4 mile upstream of Cutsforth Park at USFS paved shoulder pull-out,45.183757999999997,-119.324833000000000,71.700000000000003,1200159457949,0.000000000000000,,,,Willow Creek,,,
207,11137,Ferguson Creek at Territorial Road,44.248333000000002,-123.285528000000000,1.300000000000000,1232672442527,0.000000000000000,,,,Ferguson Creek,,,
210,29253,"Fogarty CR Beach, 0.2 km S of path, right of rock",44.839239999999997,-124.053040000000000,116.480000000000000,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR673620,Fogarty Creek Beach
211,23537,"Carcus Creek at mouth (Clatskanie River tributary, River Mile 11.2)",46.040982999999997,-123.082404000000000,11.500000000000000,1232215461207,0.000000000000000,,,,Clatskanie River,,,
212,18774,Cummins Creek at Highway 101,44.265667000000001,-124.105528000000010,0.200000000000000,1241087442658,0.000000000000000,,,,Cummins Creek,,,
213,10687,"Deschutes River at Hwy 42 (Road 2114, South Century Drive)",43.817610999999999,-121.489500000000010,195.300000000000010,1209151456389,0.000000000000000,,,,Deschutes River,,,
214,25509,Odell Lake at Sunset Cove dock,43.562449999999998,-121.963900000000000,0.000000000000000,,0.000000000000000,1219963435741,Odell Lake,StreamNet,No-See-Em Creek,100K,,
215,34165,Clatskanie River above Fall Creek at Beaver boat ramp (Columbia),46.107500000000002,-123.206417000000000,1.230000000000000,1232215461207,0.000000000000000,,,,Clatskanie River,100K,,
216,21518,Wallowa River downstream of Wallowa at Hwy 82,45.584667000000003,-117.540083000000000,22.199999999999999,1177853457255,0.000000000000000,,,,Wallowa River,,,
217,33961,Baker Creek at Ed Grenfell County Park (Yamhill),45.227200000000003,-123.273500000000000,6.390000000000000,1231850452478,0.000000000000000,,,,Baker Creek,100K,,
218,12012,Hood River at footbridge downstream of I-84,45.710721999999997,-121.506722000000000,0.700000000000000,1215067457204,0.000000000000000,,,,Hood River,,,
219,10870,Eagle Creek at Doty Road Bridge,45.348528000000002,-122.377639000000000,0.600000000000000,1223833453520,0.000000000000000,,,,Eagle Creek,,,
220,23857,"Cat Creek at River Mile 1.50 (Champion, Brice, Row, Coast Fork Willamette)",43.620848000000002,-122.677977000000000,1.300000000000000,1226616436334,0.000000000000000,,,,Cat Creek,,,
221,35218,Coquille River Middle Fork below Reed Creek,43.021099999999997,-123.698700000000000,31.350000000000001,1241173430339,0.000000000000000,,,,Middle Fork Coquille River,,,
222,11740,South Fork Coquille River at mouth,43.080528000000001,-124.140417000000000,0.100000000000000,1241417430803,0.000000000000000,,,,South Fork Coquille River,,,
223,12473,North Fork Coquille River at Bennett Park,43.113138999999997,-124.077194000000010,10.300000000000001,1241417430804,0.000000000000000,,,,North Fork Coquille River,,,
224,10151,Coyote Creek at Petzold Road,44.005277999999997,-123.268611000000010,6.300000000000000,1232820440749,0.000000000000000,,,,Coyote Creek,,,
225,33180,"Lee Creek at bridge (Myrtle Creek, South Umpqua)",43.126500000000000,-123.159600000000000,2.170000000000000,1231685430998,0.000000000000000,,,,Lee Creek,100K,,
228,31591,"Netarts Bay, 0.4 nautical miles southwest of Yager CR mouth",45.410933000000000,-123.943929000000000,1.720000000000000,1239524454337,0.000000000000000,,,,Netarts Bay,100K,,
229,23101,Greasewood Creek at mouth near Hwy 11,45.739083000000001,-118.613056000000000,0.030000000000000,1186144457386,0.000000000000000,,,,Greasewood Creek,,,
230,30455,Calf Creek at Hwy 20 upstream of confluence with Malheur River,43.795000000000002,-117.985500000000000,0.100000000000000,1179868437949,0.000000000000000,,,,Calf Creek,,,
232,11571,North Fork Coquille River at Cooper Bridge,43.071666999999998,-124.105971999999990,4.000000000000000,1241417430804,0.000000000000000,,,,North Fork Coquille River,,,
233,30621,Elk Creek,46.057659999999998,-123.537100000000000,2.400000000000000,1235056460801,0.000000000000000,,,,Elk Creek,,,
234,26625,"Lost Creek at headwaters, 5.5 meters up Bear Boulevard (Willamette, Middle Fork Willamette)",43.801110999999999,-122.766111000000000,13.100000000000000,1228482439494,0.000000000000000,,,,Lost Creek,,,
236,33918,"Maxfield Creek near mouth (Luckiamute, Willamette)",44.696899999999999,-123.434100000000000,0.270000000000000,1234394446983,0.000000000000000,,,,Maxfield Creek,100K,,
237,12278,Fall Creek at River Mile 0.7,45.494943999999997,-123.588278000000000,0.600000000000000,1236004454966,0.000000000000000,,,,Fall Creek,,,
238,31557,"Harris Beach, 200 feet north of Harris Creek",42.068530000000003,-124.316070000000000,348.329999999999980,1240637462558,0.000000000000000,,,,Pacific Ocean,100K,OR270205,Harris Beach State Park
239,35138,Hood River Above Powerdale Power Station,45.704000000000001,-121.507800000000000,1.500000000000000,1215067457204,0.000000000000000,,,,Hood River,,,
240,11142,Long Tom River downstream of Fern Ridge Dam,44.118471999999997,-123.301638999999990,24.300000000000001,1232400443847,0.000000000000000,,,,Long Tom River,,,
241,33618,Willamette River at Tualatin River confluence,45.337600000000002,-122.649800000000000,28.320000000000000,1227618456580,0.000000000000000,,,,Willamette River,100K,,
242,10767,Klamath River at Hwy 97 Bridge SE,42.174944000000004,-121.797721999999990,238.289999999999990,1221913420005,0.000000000000000,,,,Klamath River,,,
243,34222,Siuslaw River u/s of Barber Creek,44.053899999999999,-123.721790000000000,33.070000000000000,1241338440157,0.000000000000000,,,,Siuslaw River,100K,,
244,26064,Klamath River downstream of J.C. Boyle Dam,42.120328000000001,-122.047917000000000,224.449999999999990,1221913420005,0.000000000000000,,,,Klamath River,,,
245,20702,Coos Bay,43.404167000000001,-124.199167000000000,0.500000000000000,1242083434031,0.000000000000000,,,,Willanch Slough,,,
246,34531,Scappoose Creek at RM 3.9 (Multnomah Channel),45.784680000000002,-122.867369999999990,3.900000000000000,1228400458172,0.000000000000000,,,,Scappoose Creek,,,
247,25448,Prairie Creek and junction of Liberty Road and Turner Lane,45.303750000000001,-117.154900000000000,14.600000000000000,1172966454199,0.000000000000000,,,,Prairie Creek,,,
248,20725,Tillamook Bay,45.514721999999999,-123.901111000000000,3.700000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,,,
249,32516,"East Odell lake, surface",43.551065999999999,-121.963633000000000,11.070000000000000,1220475435847,0.000000000000000,1219963435741,Odell Lake,StreamNet,Odell Creek,100K,,
250,34147,"Woodford Creek at Swamp Creek Road (Cow, South Umpqua)",42.763500000000001,-123.332600000000000,0.550000000000000,1233411427675,0.000000000000000,,,,Woodford Creek,100K,,
251,11594,Klamath River at powerline crossing (downstream of strait),42.089917000000000,-121.885444000000010,248.340000000000000,1221913420005,0.000000000000000,,,,Klamath River,,,
252,32493,Crooked River upstream of Dry Canyon,44.337280000000000,-121.047990000000000,33.469999999999999,1212676445778,0.000000000000000,,,,Crooked River,100K,,
253,24335,"Outfall pipe at Seaside Public Boat Ramp (Necanicum R at RM 2.06, left bank)",45.993769999999998,-123.924600000000000,2.060000000000000,1239277460111,0.000000000000000,,,,Necanicum River,100K,,
254,25657,Coquille River at River Mile 3,43.144998000000001,-124.402507000000000,3.000000000000000,1244273431235,0.000000000000000,,,,Coquille River,,,
255,32132,Neskowin Beach 100 meters north of creek and hill at creek mouth,45.105289999999997,-123.986330000000000,94.530000000000001,1240637462558,0.000000000000000,,,,Pacific Ocean,100K,OR378443,Neskowin Beach
256,30921,Big Creek at Sunset Bay State Park,43.329999999999998,-124.370000000000000,0.300000000000000,1243751433324,0.000000000000000,,,,Big Creek,,OR110179,Sunset Bay State Park Beach
257,34763,"Beaver Cr @ railcar bridge S of Hwy 20 (Depot Cr, Yaquina)",44.628700000000002,-123.962500000000010,1.010000000000000,1239498446308,0.000000000000000,,,,Beaver Creek,100K,,
258,31537,Odell Lake at west end,43.580649999999999,-122.023000000000000,14.740000000000000,1220475435847,0.000000000000000,1219963435741,Odell Lake,StreamNet,Odell Creek,100K,,
259,28365,"East Fork Williams Creek at Browns Road (Applegate, Rogue)",42.210599999999999,-123.273900000000000,0.010000000000000,1232742422112,0.000000000000000,,,,East Fork Williams Creek,100K,,
260,34834,Jordan Creek above Seven Feasthers RV Park,42.933500000000002,-123.296499999999990,0.880000000000000,1232899429448,0.000000000000000,,,,Jordan Creek,100K,,
261,32579,Port Orford South Cove,42.741489999999999,-124.495240000000000,287.990000000000010,1240637462558,0.000000000000000,,,,Pacific Ocean,100K,OR154754,Port Point Beach
262,28737,"Shelton Ditch at Chruch Street, Salem (diversion between Mill and Pringle Creeks)",44.934399999999997,-123.037200000000000,0.500000000000000,1230450449387,0.000000000000000,,,,Pringle Creek,,,
263,26828,Slater Creek Coquille,42.945881000000000,-123.797910000000000,1.300000000000000,1238080429625,0.000000000000000,,,,Slater Creek,,,
264,21564,"South Fork Sprague River at Sprague River Campground, Hwy 140",42.370916999999999,-120.968056000000000,10.300000000000001,1211099424385,0.000000000000000,,,,South Fork Sprague River,,,
265,25511,Crystal Creek at mouth,43.571970000000000,-122.020900000000000,0.700000000000000,1220237435808,0.000000000000000,,,,Crystal Creek,,,
266,31608,Columbia River at River Mile 19. north shore northeast of Knappton,46.280329000000002,-123.806065000000000,14.100000000000000,1240483462464,0.000000000000000,,,,Columbia River,100K,,
267,11723,Coquille River at River Mile 4.0,43.145721999999999,-124.384333000000000,3.600000000000000,1244273431235,0.000000000000000,,,,Coquille River,,,
268,29035,Lost Creek approximately 8 miles south of Dexter,43.845709999999997,-122.784049999999990,9.000000000000000,1228482439494,0.000000000000000,,,,Lost Creek,,,
270,25594,Lake Creek at Little Butte Creek,42.420140000000004,-122.620250000000000,16.500000000000000,1228754424514,0.000000000000000,,,,Little Butte Creek,,,
271,13692,Yaquina Bay at east end upstream of seawall,44.628722000000003,-124.040750000000000,2.500000000000000,1240830446097,0.000000000000000,,,,Yaquina River,,,
272,33967,Luckiamute River at Bald Mountain Road (Willamette),44.778060000000004,-123.593329999999990,51.609999999999999,1231480447559,0.000000000000000,,,,Luckiamute River,100K,,
273,13646,Netarts Bay at Wittwer Oyster Plot Station #8,45.401111000000000,-123.948055999999990,2.500000000000000,1239524454337,0.000000000000000,,,,Netarts Bay,,,
274,24028,"OR2000-0046, Columbia River 46",46.212679999999999,-123.780880000000000,14.500000000000000,1240483462464,0.000000000000000,,,,Columbia River,,,
275,28599,Drift Creek at Elk's Park Bridge (Mid Coast),44.922669999999997,-123.989330000000000,2.010000000000000,1240200449111,0.000000000000000,,,,Drift Creek,,,
276,11490,Powder River at Hwy 7 (in Baker City),44.781944000000003,-117.826667000000000,114.099999999999990,1170508447455,0.000000000000000,,,,Powder River,,,
277,34138,Mill Creek at Hubbard Creek Road (South Umpqua),43.365900000000003,-123.502200000000000,1.000000000000000,1235142433748,0.000000000000000,,,,Mill Creek,100K,,
279,23040,Bridge Creek at lower end fish screen,42.863917000000001,-118.722389000000010,1.100000000000000,1187359428738,0.000000000000000,,,,Bridge Creek,,,
280,34161,"Columbia River at Hood River Hook, 1 mile below Hood River",45.717199999999998,-121.525800000000000,164.430000000000010,1240483462464,0.000000000000000,,,,Columbia River,100K,,
282,12655,Blue River at Blue River Drive,44.155444000000003,-122.339778000000000,0.300000000000000,1223436441532,0.000000000000000,,,,Blue River,,,
283,10663,Mohawk River at Hill Road,44.092306000000001,-122.959333000000000,1.600000000000000,1229753440859,0.000000000000000,,,,Mohawk River,,,
285,10640,Pudding River at Hwy 211 (Woodburn),45.150360999999997,-122.792528000000000,21.000000000000000,1227161452842,0.000000000000000,,,,Pudding River,,,
286,29249,"Otter Rock Beach, 0.2 km south of stairs",44.744660000000003,-124.062169999999990,126.940000000000000,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR742120,Otter Rock Beach
287,29343,Siletz Bay Beach at Siletz Bay Park,44.926720000000003,-124.015069999999990,0.100000000000000,1240207449091,0.000000000000000,,,,Siletz River,,OR400253,Siletz Bay Beach
288,24031,"OR2000-0049, Columbia River 49",46.249060000000000,-123.440380000000000,32.399999999999999,1240483462464,0.000000000000000,,,,Columbia River,,,
289,21858,Lookout Creek at Gypsy Camp,44.222499999999997,-122.240278000000000,1.700000000000000,1222619442061,0.000000000000000,,,,Lookout Creek,,,
291,13299,Tillamook Bay at North Dolphin,45.521110999999998,-123.901111000000000,3.500000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,,,
293,33906,Clackamas River at River Mile 60.2,45.019438999999998,-121.992842000000000,59.409999999999997,1226050453723,0.000000000000000,,,,Clackamas River,,,
294,31550,"Harris Beach, in mid creek",42.063240000000000,-124.304140000000000,349.187999999999990,1240637462558,0.000000000000000,,,,Pacific Ocean,24K,OR270205,Harris Beach State Park
296,32137,"L. Patton Site, at dump site, 300 feet below outfall",45.375599999999999,-121.925000000000000,1.680000000000000,1219397453543,0.000000000000000,,,,Clear Creek,100K,,
297,29243,"Nye Beach at Hallmark Resort, 0.2 km south from bottom of stairs",44.629790000000000,-124.068040000000000,136.650000000000010,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR578688,Nye Beach
298,31450,Big Creek at day use bridge,43.330889999999997,-124.373260000000000,0.140000000000000,1243751433324,0.000000000000000,,,,Big Creek,100K,OR110179,Sunset Bay State Park Beach
299,17095,South Fork Kilchis River at mouth,45.604472000000001,-123.752222000000000,0.100000000000000,1237541456044,0.000000000000000,,,,South Fork Kilchis River,,,
300,33073,Isthmus Slough at old shack between Eastside Bridge & Coos City Bridge,43.331299999999999,-124.192500000000000,4.460000000000000,1241999433841,0.000000000000000,,,,Isthmus Slough,100K,,
301,26587,"Burnt River at River Mile 31.5 (Snake), on Burnt River Canyon Road, BLM boundary",44.575481000000003,-117.540425000000000,31.000000000000000,1172299443641,0.000000000000000,,,,Burnt River,,,
302,33173,Malhuer River near City of Ontario WWTP,44.047100000000000,-116.993600000000000,1.760000000000000,1169731440585,0.000000000000000,,,,Malheur River,100K,,
303,29043,"Willamette River at Willamette Park boat ramp, Corvallis",44.551800000000000,-123.251900000000010,132.800000000000010,1227618456580,0.000000000000000,,,,Willamette River,,,
304,25316,"Walker Creek, Nestucca",45.293478999999998,-123.415336000000000,1.300000000000000,1234134453102,0.000000000000000,,,,Walker Creek,,,
306,33806,Willow Creek tributary near Thompson Spring,44.332639999999998,-117.592950000000000,0.040000000000000,1175933443321,0.000000000000000,,,,Crow Creek,,,
307,31553,"Harris Beach, middle of kelp cove",42.065680000000000,-124.308960000000000,348.880000000000000,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR270205,Harris Beach State Park
308,28376,"Sterling Creek at Little Applegate Road (Applegate, Rogue)",42.171779999999998,-122.997040000000000,0.110000000000000,1229990421724,0.000000000000000,,,,Sterling Creek,100K,,
