"site_only","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasureMeasureValue","DrainageAreaMeasureMeasureUnitCode","ContributingDrainageAreaMeasureMeasureValue","ContributingDrainageAreaMeasureMeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasureMeasureValue","HorizontalAccuracyMeasureMeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasureMeasureValue","VerticalMeasureMeasureUnitCode","VerticalAccuracyMeasureMeasureValue","VerticalAccuracyMeasureMeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasureMeasureValue","WellDepthMeasureMeasureUnitCode","WellHoleDepthMeasureMeasureValue","WellHoleDepthMeasureMeasureUnitCode","LatChar","LonChar"
"FW08OR047","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR047","Tributary to North Fork Smith River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/21/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",18010101,NA,"",NA,"","42.072150000000001","-124.00887",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"015",NA,NA,NA,NA,NA,NA,NA,NA,"42.07215","-124.00887"
"FW08OR049","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR049","Owyhee River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""7th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""5/30/2009"";FW_ECO9=""XER"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""23718.295"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for des",17050110,NA,"",NA,"","43.052979999999998","-117.69475",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"045",NA,NA,NA,NA,NA,NA,NA,NA,"43.05298","-117.69475"
"FW08OR050","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR050","West Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/13/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""8.15"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",17100302,NA,"",NA,"","43.100879999999997","-122.82959",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"43.10088","-122.82959"
"FW08OR051","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR051","Willamette River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/29/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""8511.228"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002",17090003,NA,"",NA,"","44.317070000000001","-123.21648999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"043",NA,NA,NA,NA,NA,NA,NA,NA,"44.31707","-123.21649"
"FW08OR052","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR052","North Fork Rock Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/20/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""7.977"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",17050203,NA,"",NA,"","44.851419999999997","-118.14283",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"001",NA,NA,NA,NA,NA,NA,NA,NA,"44.85142","-118.14283"
"FW08OR054","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR054","Rogue River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/20/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""13299.801"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-00",17100310,NA,"",NA,"","42.470833300000002","-124.3433333",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"015",NA,NA,NA,NA,NA,NA,NA,NA,"42.4708333","-124.3433333"
"FW08OR055","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR055","Raymond Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/6/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""7.744"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",17090012,NA,"",NA,"","45.730739999999997","-122.92966",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"067",NA,NA,NA,NA,NA,NA,NA,NA,"45.73074","-122.92966"
"FW08OR056","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR056","Tamarack Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/15/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""6.575"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",17070201,NA,"",NA,"","44.141539999999999","-119.29134999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.14154","-119.29135"
"FW08OR057","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR057","Grande Ronde River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/4/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""7656.565"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 ",17060106,NA,"",NA,"","45.930630000000001","-117.45506",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"063",NA,NA,NA,NA,NA,NA,NA,NA,"45.93063","-117.45506"
"FW08OR058","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR058","McKenzie River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""NO"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/5/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""2313.335"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 f",17090004,NA,"",NA,"","46.4467","-122.57704",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"041",NA,NA,NA,NA,NA,NA,NA,NA,"46.4467","-122.57704"
"FW08OR059","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR059","Umpqua River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/2/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""9401.14"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 f",17100303,NA,"",NA,"","43.577770000000001","-123.5025",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"43.57777","-123.5025"
"FW08OR060","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR060","Santiam River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""Urban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/14/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1782.64"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for",17090005,NA,"",NA,"","44.777239999999999","-122.82012",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"047",NA,NA,NA,NA,NA,NA,NA,NA,"44.77724","-122.82012"
"FW08OR061","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR061","Middle Fork John Day","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/26/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1315.411"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002",17070203,NA,"",NA,"","44.885060000000003","-119.14906000000001",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.88506","-119.14906"
"FW08OR064","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR064","Snake River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""8th+"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/11/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""164523.577"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for de",17060101,NA,"",NA,"","45.286940000000001","-116.67222",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"049",NA,NA,NA,NA,NA,NA,NA,NA,"45.28694","-116.67222"
"FW08OR065","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR065","Donner und Blitzen River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/25/2009"";FW_ECO9=""XER"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1602.508"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for descr",17120003,NA,"",NA,"","43.182720000000003","-118.87842999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"025",NA,NA,NA,NA,NA,NA,NA,NA,"43.18272","-118.87843"
"FW08OR066","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR066","Tributary to Lost Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/8/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""2.354"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fiel",17100305,NA,"",NA,"","43.167929999999998","-123.6913",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"43.16793","-123.6913"
"FW08OR069","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR069","Bowman Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/18/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""13.352"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fi",17070202,NA,"",NA,"","45.192900000000002","-118.70399999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"059",NA,NA,NA,NA,NA,NA,NA,NA,"45.1929","-118.704"
"FW08OR071","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR071","Willamette River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""Urban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""7th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/2/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""28623.298"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for descript",17090012,NA,"",NA,"","45.553559999999997","-122.70578999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"051",NA,NA,NA,NA,NA,NA,NA,NA,"45.55356","-122.70579"
"FW08OR074","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR074","Deschutes River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""4th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/24/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""665.474"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of f",17070301,NA,"",NA,"","43.687539999999998","-121.68600000000001",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"017",NA,NA,NA,NA,NA,NA,NA,NA,"43.68754","-121.686"
"NARSTEST-FW08OR001","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR001","Wind Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/14/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""6.208"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fie",17100303,NA,"",NA,"","43.649590000000003","-124.0954",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"43.64959","-124.0954"
"NARSTEST-FW08OR002","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR002","Hinton Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""3rd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/22/2008"";FW_ECO9=""XER"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""79.316"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",17070104,NA,"",NA,"","45.368189999999998","-119.4461",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"049",NA,NA,NA,NA,NA,NA,NA,NA,"45.36819","-119.4461"
"NARSTEST-FW08OR003","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR003","West Fork Silver Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/24/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""6.415"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fie",17120005,NA,"",NA,"","42.943080000000002","-121.25917",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"037",NA,NA,NA,NA,NA,NA,NA,NA,"42.94308","-121.25917"
"NARSTEST-FW08OR004","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR004","Johnny Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/23/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""19.27"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fie",17070201,NA,"",NA,"","44.62321","-119.63838",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.62321","-119.63838"
"NARSTEST-FW08OR005","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR005","Sawmill Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/21/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""23.822"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fi",17050203,NA,"",NA,"","44.898449999999997","-117.42406",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"001",NA,NA,NA,NA,NA,NA,NA,NA,"44.89845","-117.42406"
"NARSTEST-FW08OR006","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR006","Siuslaw River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/15/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""325.168"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of f",17100206,NA,"",NA,"","43.87567","-123.50243",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"43.87567","-123.50243"
"NARSTEST-FW08OR008","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR008","Dry Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/17/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""4.316"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fie",17060102,NA,"",NA,"","45.114510000000003","-116.85638",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"063",NA,NA,NA,NA,NA,NA,NA,NA,"45.11451","-116.85638"
"NARSTEST-FW08OR009","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR009","Tributary to Nestucca River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/9/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""6.377"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",17100203,NA,"",NA,"","45.30021","-123.4774",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"057",NA,NA,NA,NA,NA,NA,NA,NA,"45.30021","-123.4774"
"NARSTEST-FW08OR010","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR010","Fish Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/3/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""2.837"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fiel",17100301,NA,"",NA,"","43.09695","-122.41151000000001",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"43.09695","-122.41151"
"NARSTEST-FW08OR011","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR011","Siuslaw River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/7/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""669.389"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 f",17100206,NA,"",NA,"","43.99118","-123.66463",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"43.99118","-123.66463"
"NARSTEST-FW08OR012","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR012","Sandy River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/13/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""685.76"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 f",17080001,NA,"",NA,"","45.395277800000002","-122.1497222",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"005",NA,NA,NA,NA,NA,NA,NA,NA,"45.3952778","-122.1497222"
"NARSTEST-FW08OR014","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR014","McKenzie River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/3/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1098.134"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 ",17090004,NA,"",NA,"","44.167459999999998","-122.24957999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"44.16746","-122.24958"
"NARSTEST-FW08OR015","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR015","Rogue River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""Urban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/19/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""5637.641"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 fo",17100308,NA,"",NA,"","42.413333299999998","-123.1583333",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"029",NA,NA,NA,NA,NA,NA,NA,NA,"42.4133333","-123.1583333"
"NARSTEST-FW08OR016","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR016","South Santiam River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""NO"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/12/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1643.865"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for descr",17090006,NA,"",NA,"","44.490769999999998","-122.81381",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"043",NA,NA,NA,NA,NA,NA,NA,NA,"44.49077","-122.81381"
"NARSTEST-FW08OR019","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR019","Alsea River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/7/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""838.578"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for descri",17100205,NA,"",NA,"","44.372599999999998","-123.83628",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"041",NA,NA,NA,NA,NA,NA,NA,NA,"44.3726","-123.83628"
"NARSTEST-FW08OR021","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR021","John Day River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""6/12/2009"";FW_ECO9=""XER"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""17246.046"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for des",17070204,NA,"",NA,"","45.170000000000002","-120.4825",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"021",NA,NA,NA,NA,NA,NA,NA,NA,"45.17","-120.4825"
"NARSTEST-FW08OR022","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR022","North Fork Umpqua River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/1/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""3225.215"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 ",17100301,NA,"",NA,"","43.310789999999997","-123.21151",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"43.31079","-123.21151"
"NARSTEST-FW08OR023","NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR023","Draw Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/28/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""16.563"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fi",17080001,NA,"",NA,"","45.21161","-121.84732",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"005",NA,NA,NA,NA,NA,NA,NA,NA,"45.21161","-121.84732"
