"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasureMeasureValue","DrainageAreaMeasureMeasureUnitCode","ContributingDrainageAreaMeasureMeasureValue","ContributingDrainageAreaMeasureMeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasureMeasureValue","HorizontalAccuracyMeasureMeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasureMeasureValue","VerticalMeasureMeasureUnitCode","VerticalAccuracyMeasureMeasureValue","VerticalAccuracyMeasureMeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasureMeasureValue","WellDepthMeasureMeasureUnitCode","WellHoleDepthMeasureMeasureValue","WellHoleDepthMeasureMeasureUnitCode","site_only","LatChar","LonChar"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP62","GP62","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.578863200000001","-122.75451099999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP62","45.5788632","-122.754511"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP63","GP63","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579209499999997","-122.7541155",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP63","45.5792095","-122.7541155"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP64","GP64","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579445700000001","-122.7555255",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP64","45.5794457","-122.7555255"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP68","GP68","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579486600000003","-122.7556313",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP68","45.5794866","-122.7556313"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP69","GP69","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579506799999997","-122.7554593",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP69","45.5795068","-122.7554593"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP70","GP70","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579373599999997","-122.75536409999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP70","45.5793736","-122.7553641"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP73","GP73","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579633999999999","-122.7556463",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP73","45.579634","-122.7556463"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP75","GP75","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579109699999997","-122.75502160000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP75","45.5791097","-122.7550216"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP76","GP76","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579273200000003","-122.7556155",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP76","45.5792732","-122.7556155"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP81","GP81","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579438699999997","-122.7556848",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP81","45.5794387","-122.7556848"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP82","GP82","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579311099999998","-122.7557746",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP82","45.5793111","-122.7557746"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD01","SPMD01","River/Stream","Rivermile 7.2",17090012,NA,"",NA,NA,"45.574952500000002","-122.73925920000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD01","45.5749525","-122.7392592"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD02","SPMD02","River/Stream","Rivermile 7.2",17090012,NA,"",NA,NA,"45.574511899999997","-122.7398369",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD02","45.5745119","-122.7398369"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD03","SPMD03","River/Stream","Rivermile 7.2",17090012,NA,"",NA,NA,"45.574066700000003","-122.7403839",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD03","45.5740667","-122.7403839"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD04","SPMD04","River/Stream","Rivermile 7.2; Note: capped 2004",17090012,NA,"",NA,NA,"45.5763563","-122.73936569999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","5.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD04","45.5763563","-122.7393657"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD05","SPMD05","River/Stream","Rivermile 7.1; Note: capped 2004",17090012,NA,"",NA,NA,"45.576956199999998","-122.7405746",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","5.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD05","45.5769562","-122.7405746"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD06","SPMD06","River/Stream","Rivermile 7; Note: capped 2004",17090012,NA,"",NA,NA,"45.576866899999999","-122.74152580000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","4.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD06","45.5768669","-122.7415258"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD07","SPMD07","River/Stream","Rivermile 7.1; Note: capped 2004",17090012,NA,"",NA,NA,"45.576236299999998","-122.74194900000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD07","45.5762363","-122.741949"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD08","SPMD08","River/Stream","Rivermile 7",17090012,NA,"",NA,NA,"45.5763222","-122.74348620000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD08","45.5763222","-122.7434862"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD09","SPMD09","River/Stream","Rivermile 7; Note: capped 2004",17090012,NA,"",NA,NA,"45.577602900000002","-122.7418888",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","5.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD09","45.5776029","-122.7418888"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD10","SPMD10","River/Stream","Rivermile 7; Note: capped 2004",17090012,NA,"",NA,NA,"45.577108699999997","-122.74259979999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","8.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD10","45.5771087","-122.7425998"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD11","SPMD11","River/Stream","Rivermile 6.9; Note: capped 2004",17090012,NA,"",NA,NA,"45.577449299999998","-122.744163",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD11","45.5774493","-122.744163"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD12","SPMD12","River/Stream","Rivermile 6.9; Note: capped 2004",17090012,NA,"",NA,NA,"45.578001700000002","-122.74478569999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"",NA,"","","","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD12","45.5780017","-122.7447857"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD13","SPMD13","River/Stream","Rivermile 6.9; Note: capped 2004",17090012,NA,"",NA,NA,"45.577652","-122.7447931",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD13","45.577652","-122.7447931"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD14","SPMD14","River/Stream","Rivermile 6.9",17090012,NA,"",NA,NA,"45.577155699999999","-122.7454054",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD14","45.5771557","-122.7454054"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD15","SPMD15","River/Stream","Rivermile 6.8; Note: capped 2004",17090012,NA,"",NA,NA,"45.579235500000003","-122.7454226",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","1.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD15","45.5792355","-122.7454226"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD16","SPMD16","River/Stream","Rivermile 6.8; Note: capped 2004",17090012,NA,"",NA,NA,"45.5784691","-122.7460268",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD16","45.5784691","-122.7460268"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD17","SPMD17","River/Stream","Rivermile 6.8",17090012,NA,"",NA,NA,"45.578154300000001","-122.74706620000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD17","45.5781543","-122.7470662"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD18","SPMD18","River/Stream","Rivermile 6.7; Note: capped 2004",17090012,NA,"",NA,NA,"45.579352299999996","-122.7471915",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD18","45.5793523","-122.7471915"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD19","SPMD19","River/Stream","Rivermile 6.7",17090012,NA,"",NA,NA,"45.579949599999999","-122.74597540000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD19","45.5799496","-122.7459754"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SPMD20","SPMD20","River/Stream","Rivermile 6.6",17090012,NA,"",NA,NA,"45.580000699999999","-122.7499871",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SPMD20","45.5800007","-122.7499871"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBJ99SW9901","SW99-01","River/Stream","Rivermile 6.8; Note: capped 2004",17090012,NA,"",NA,NA,"45.579433600000002","-122.74507269999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","5.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBJ99SW9901","45.5794336","-122.7450727"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBJ99SW9902","SW99-02","River/Stream","Rivermile 6.9; Note: capped 2004",17090012,NA,"",NA,NA,"45.577795899999998","-122.7438006",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBJ99SW9902","45.5777959","-122.7438006"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBJ99SW9903","SW99-03","River/Stream","Rivermile 7; Note: capped 2004",17090012,NA,"",NA,NA,"45.577762800000002","-122.74243970000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","28.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBJ99SW9903","45.5777628","-122.7424397"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBJ99SW9904","SW99-04","River/Stream","Rivermile 7; Note: capped 2004",17090012,NA,"",NA,NA,"45.577769600000003","-122.7420903",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","7.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBJ99SW9904","45.5777696","-122.7420903"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBJ99SW9905","SW99-05","River/Stream","Rivermile 7.1; Note: capped 2004",17090012,NA,"",NA,NA,"45.576889000000001","-122.7402798",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","4.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBJ99SW9905","45.576889","-122.7402798"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SED01","SED01","River/Stream","Rivermile 6.7; Note: capped 2004",17090012,NA,NA,NA,NA,"45.579255600000003","-122.7472174",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SED01","45.5792556","-122.7472174"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SED02","SED02","River/Stream","Rivermile 6.7",17090012,NA,NA,NA,NA,"45.579088900000002","-122.7476174",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SED02","45.5790889","-122.7476174"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SED03","SED03","River/Stream","Rivermile 6.8; Note: capped 2004",17090012,NA,NA,NA,NA,"45.579305499999997","-122.745234",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83","4.0","ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SED03","45.5793055","-122.745234"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SED04","SED04","River/Stream","Rivermile 6.9; Note: capped 2004",17090012,NA,NA,NA,NA,"45.578088899999997","-122.74416739999999",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83","6.0","ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SED04","45.5780889","-122.7441674"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SED05","SED05","River/Stream","Rivermile 6.9; Note: capped 2004",17090012,NA,NA,NA,NA,"45.5777055","-122.74500070000001",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SED05","45.5777055","-122.7450007"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SED06","SED06","River/Stream","Rivermile 6.9; Note: capped 2004",17090012,NA,NA,NA,NA,"45.577988900000001","-122.7437674",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83","5.0","ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SED06","45.5779889","-122.7437674"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SED07","SED07","River/Stream","Rivermile 6.9; Note: capped 2004",17090012,NA,NA,NA,NA,"45.577388900000003","-122.74416739999999",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SED07","45.5773889","-122.7441674"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SED08","SED08","River/Stream","Rivermile 7.1",17090012,NA,NA,NA,NA,"45.576555499999998","-122.7401174",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83","5.0","ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SED08","45.5765555","-122.7401174"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCMBI02SED09","SED09","River/Stream","Rivermile 7; Note: capped 2004",17090012,NA,NA,NA,NA,"45.577122199999998","-122.7435674",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCMBI02SED09","45.5771222","-122.7435674"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP59","GP59","River/Stream","Rivermile 6.5",17090012,NA,"",NA,NA,"45.578586899999998","-122.7531589",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP59","45.5785869","-122.7531589"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP60","GP60","River/Stream","Rivermile 6.5",17090012,NA,"",NA,NA,"45.578155099999996","-122.75274899999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP60","45.5781551","-122.752749"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP72","GP72","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.580217599999997","-122.7551788",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP72","45.5802176","-122.7551788"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP74","GP74","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579847299999997","-122.754256",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP74","45.5798473","-122.754256"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP77","GP77","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579521100000001","-122.7558205",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP77","45.5795211","-122.7558205"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP78","GP78","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579621400000001","-122.7557152",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP78","45.5796214","-122.7557152"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP79","GP79","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579511599999996","-122.75587520000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP79","45.5795116","-122.7558752"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP83","GP83","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579341900000003","-122.7555543",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP83","45.5793419","-122.7555543"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCSLH01GP84","GP84","River/Stream","Rivermile 6.4",17090012,NA,"",NA,NA,"45.579223300000002","-122.75527169999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCSLH01GP84","45.5792233","-122.7552717"
